,0
117,0.18059444027524468
118,0.18059444027524468
119,0.18059444027524468
120,0.18059444027524468
121,0.18059444027524468
122,0.18059444027524468
123,0.18059444027524468
124,0.18059444027524468
125,-0.13069368816044288
126,-0.13873554095528823
127,-0.13069368816044288
128,-0.13873554095528823
129,-0.13069368816044288
130,0.37271441907176617
131,0.3807562718666115
132,0.37271441907176617
133,0.3807562718666115
134,0.3903844330892885
135,0.3984262858841338
136,0.3984262858841338
137,0.3984262858841338
138,0.18110763443045577
139,0.17306578163561043
140,0.18110763443045577
141,0.17306578163561043
142,0.18110763443045577
143,0.18110763443045577
144,0.18110763443045577
145,0.18110763443045577
146,0.37713192257614675
147,0.37713192257614675
148,0.38517377537099207
149,0.38517377537099207
150,0.08255305894907711
151,0.08255305894907711
152,0.08255305894907711
153,0.08255305894907711
154,0.07451120615423178
155,0.08255305894907711
156,0.08255305894907711
157,0.44369743426617597
158,0.44369743426617597
159,0.43565558147133066
160,0.43565558147133066
161,0.44369743426617597
162,0.44369743426617597
163,0.2613886552521407
164,0.2613886552521407
165,0.26943050804698604
166,0.2613886552521407
167,0.26943050804698604
168,0.26943050804698604
169,-0.005303693386117192
170,0.002738159408728142
171,0.45253244127493714
172,0.378898923977899
173,0.3869407767727443
174,0.3869407767727443
175,0.3869407767727443
176,0.3869407767727443
177,0.3869407767727443
178,0.3869407767727443
179,0.3869407767727443
180,0.3869407767727443
181,0.3869407767727443
182,-0.08326436770057566
183,-0.07522251490573033
184,-0.08326436770057566
185,-0.08326436770057566
186,-0.07522251490573033
187,-0.07522251490573033
188,-0.07522251490573033
189,-0.08326436770057566
190,0.18083424938368628
191,0.18083424938368628
192,0.17199924237492512
193,0.17199924237492512
194,0.20286499635695676
195,0.2109068491518021
196,0.09335277309657991
197,0.09335277309657991
198,0.09335277309657991
199,0.09335277309657991
200,0.09335277309657991
201,0.09335277309657991
202,0.1719424718262927
203,0.17998432462113803
204,-0.08847502541887207
205,-0.08847502541887207
206,-0.08847502541887207
207,-0.08847502541887207
208,-0.08847502541887207
209,-0.08847502541887207
210,-0.07787301700835868
211,-0.07787301700835868
212,-0.08591486980320401
213,-0.07787301700835868
214,-0.07787301700835868
215,0.4477847821751547
216,0.45582663497000003
217,0.211729577443269
218,-0.12585543990243844
219,0.4754131130107559
220,0.4834549658056012
221,0.4834549658056012
222,0.4754131130107559
223,0.4834549658056012
224,0.4834549658056012
225,0.4754131130107559
226,0.4754131130107559
227,0.4834549658056012
228,0.18083424938368628
229,0.18083424938368628
230,0.030036334648927465
231,0.038078187443772796
232,0.38959127887537265
233,-0.09554303102588102
234,-0.09554303102588102
235,-0.09554303102588102
236,0.3719212648578503
237,0.363879412063005
238,0.2125072880923642
239,0.2125072880923642
240,0.47020245529245946
241,0.3588886870503564
242,0.36693053984520174
243,0.36693053984520174
244,0.11347558347974118
245,0.10543373068489585
246,0.10543373068489585
247,0.006032353103791025
248,0.006032353103791025
249,0.45253244127493714
250,0.45253244127493714
251,0.45253244127493714
252,0.45253244127493714
253,0.45253244127493714
254,0.3981529008373643
255,0.3981529008373643
256,-0.13036328989377932
257,-0.07691768836504143
258,-0.0688758355701961
259,-0.07691768836504143
260,-0.0688758355701961
261,-0.07691768836504143
262,-0.07691768836504143
263,-0.0688758355701961
264,-0.0688758355701961
265,-0.07691768836504143
266,-0.0688758355701961
267,-0.0688758355701961
268,-0.07691768836504143
269,-0.0688758355701961
270,-0.0688758355701961
271,0.4563464041371464
272,0.4643882569319917
273,0.4563464041371464
274,0.4643882569319917
275,0.4563464041371464
276,0.4643882569319917
277,0.4643882569319917
278,0.4643882569319917
279,0.09654171045624058
280,0.09654171045624058
281,0.4217992876447558
282,0.4217992876447558
283,0.26137321168732003
284,0.26137321168732003
285,0.26137321168732003
286,0.2533313588924747
287,0.26137321168732003
288,0.10537671746500174
289,0.09733486467015641
290,0.10537671746500174
291,0.10537671746500174
292,0.09733486467015641
293,0.10537671746500174
294,0.10537671746500174
295,0.10537671746500174
296,0.10537671746500174
297,0.10537671746500174
298,0.10537671746500174
299,0.09733486467015641
300,0.10095921396062116
301,0.10095921396062116
302,0.10095921396062116
303,0.09291736116577583
304,0.10095921396062116
305,0.13888897168888492
306,0.44946119441868493
307,0.44946119441868493
308,0.44946119441868493
309,0.4414193416238396
310,0.4414193416238396
311,0.44946119441868493
312,0.44946119441868493
313,-0.08986961736033235
314,-0.08182776456548702
315,-0.08182776456548702
316,-0.08182776456548702
317,-0.08986961736033235
318,-0.08182776456548702
319,-0.08182776456548702
320,-0.08182776456548702
321,0.12746423498690465
322,0.12746423498690465
323,0.12746423498690465
324,0.12746423498690465
325,0.12746423498690465
326,0.12746423498690465
327,0.12746423498690465
328,0.12746423498690465
329,0.12746423498690465
330,0.11942238219205932
331,0.12746423498690465
332,0.12746423498690465
333,0.12746423498690465
334,-0.08986961736033235
335,-0.08182776456548702
336,-0.08986961736033235
337,-0.08986961736033235
338,0.18157039037770797
339,0.18157039037770797
340,0.18157039037770797
341,0.18157039037770797
342,0.18157039037770797
343,0.18157039037770797
344,0.18157039037770797
345,0.18157039037770797
346,0.17352853758286263
347,0.18157039037770797
348,0.18157039037770797
349,0.43532518320466707
350,0.43532518320466707
351,0.43532518320466707
352,0.43532518320466707
353,-0.06648404525819662
354,-0.05844219246335129
355,-0.06648404525819662
356,0.0697633043831876
357,0.0697633043831876
358,0.061721451588342274
359,0.4309076797002865
360,0.4309076797002865
361,0.4309076797002865
362,0.4309076797002865
363,0.42286582690544117
364,0.1601265644482396
365,0.15208471165339427
366,0.1601265644482396
367,-0.09508027507862876
368,-0.10312212787347409
369,-0.09508027507862876
370,-0.09508027507862876
371,0.10498578946019063
372,0.2657907151917006
373,0.2577488623968553
374,0.2657907151917006
375,0.2657907151917006
376,0.2657907151917006
377,0.3456056147320496
378,0.3375637619372043
379,0.3456056147320496
380,0.3456056147320496
381,0.3456056147320496
382,0.3456056147320496
383,0.3375637619372043
384,0.08761635696051913
385,0.09565820975536446
386,0.09565820975536446
387,0.09565820975536446
388,0.09565820975536446
389,0.09565820975536446
390,0.09565820975536446
391,0.08761635696051913
392,0.08761635696051913
393,0.09565820975536446
394,0.09565820975536446
395,0.08761635696051913
396,0.09565820975536446
397,0.09565820975536446
398,0.07153030578493984
399,0.07153030578493984
400,0.1698450721578769
401,0.16180321936303155
402,0.1698450721578769
403,0.1698450721578769
404,0.12716365346905384
405,0.12716365346905384
406,0.12716365346905384
407,0.1191218006742085
408,0.1371219702871327
409,0.1371219702871327
410,0.12908011749228734
411,0.12908011749228734
412,0.1371219702871327
413,0.1371219702871327
414,0.1371219702871327
415,0.1371219702871327
416,0.12908011749228734
417,0.12908011749228734
418,0.1371219702871327
419,0.1371219702871327
420,0.1371219702871327
421,0.1371219702871327
422,0.25209645432812083
423,0.25209645432812083
424,0.25209645432812083
425,0.25209645432812083
426,0.25209645432812083
427,0.24405460153327552
428,0.25209645432812083
429,0.25209645432812083
430,-0.045631432300647604
431,-0.045631432300647604
432,-0.053673285095492934
433,0.34225465048835435
434,0.35029650328319967
435,0.4538786979230655
436,0.4538786979230655
437,0.4538786979230655
438,0.4538786979230655
439,0.4538786979230655
440,0.4458368451282202
441,0.4538786979230655
442,0.4753977967556699
443,0.4753977967556699
444,0.061721451588342274
445,0.0697633043831876
446,0.17103885205136113
447,0.17103885205136113
448,0.20004793179313826
449,0.2080897845879836
450,0.2080897845879836
451,0.20004793179313826
452,0.2080897845879836
453,0.2080897845879836
454,0.20004793179313826
455,0.4002595405573961
456,0.4002595405573961
457,0.4002595405573961
458,0.3922176877625508
459,0.4002595405573961
460,0.4002595405573961
461,-0.09066277157424818
462,0.4309076797002865
463,0.4309076797002865
464,0.4309076797002865
465,0.4309076797002865
466,-0.05452958932528769
467,-0.05452958932528769
468,-0.05452958932528769
469,-0.04648773653044236
470,0.2407225399717675
471,0.24876439276661286
472,0.24876439276661286
473,0.2407225399717675
474,0.24876439276661286
475,0.24876439276661286
476,-0.11981829470316001
477,-0.12786014749800534
478,-0.11981829470316001
479,-0.11981829470316001
480,-0.12786014749800534
481,-0.11981829470316001
482,0.3500231182364302
483,0.3500231182364302
484,-0.1483637021779652
485,0.382986029215616
486,0.382986029215616
487,0.37494417642077066
488,0.382986029215616
489,0.382986029215616
490,0.14148270324288087
491,0.14952455603772621
492,0.14952455603772621
493,0.14952455603772621
494,0.14952455603772621
495,0.14952455603772621
496,0.14952455603772621
497,0.07789784925088185
498,0.4200658621813315
499,0.4200658621813315
500,0.3297026021162795
501,0.3297026021162795
502,0.42969402340400853
503,0.43773587619885385
504,0.2621663659012359
505,0.0697633043831876
506,0.0697633043831876
507,0.058277795271798105
508,0.05023594247695277
509,0.058277795271798105
510,0.058277795271798105
511,0.05023594247695277
512,0.0796648506526341
513,0.08770670344747943
514,0.08770670344747943
515,0.08770670344747943
516,0.16362699131341618
517,0.4203056712897731
518,0.4203056712897731
519,-0.09508027507862876
520,-0.10312212787347409
521,-0.09508027507862876
522,-0.09508027507862876
523,-0.09508027507862876
524,-0.10312212787347409
525,-0.09508027507862876
526,-0.10312212787347409
527,-0.10312212787347409
528,0.10095921396062116
529,0.10095921396062116
530,0.10095921396062116
531,0.10095921396062116
532,0.10095921396062116
533,0.10095921396062116
534,0.10095921396062116
535,0.10095921396062116
536,0.10095921396062116
537,-0.13431803745090765
538,-0.1262761846560623
539,-0.1262761846560623
540,0.09654171045624058
541,0.09654171045624058
542,0.09654171045624058
543,0.09654171045624058
544,0.08849985766139525
545,0.4041292736272335
546,0.4041292736272335
547,0.430634294653517
548,0.430634294653517
549,0.430634294653517
550,0.430634294653517
551,0.430634294653517
552,0.430634294653517
553,0.430634294653517
554,0.430634294653517
555,0.430634294653517
556,0.430634294653517
557,-0.09508027507862876
558,-0.10312212787347409
559,-0.09508027507862876
560,-0.09508027507862876
561,0.10095921396062116
562,0.10095921396062116
563,0.10095921396062116
564,0.09291736116577583
565,0.10095921396062116
566,0.43974268670904765
567,0.43974268670904765
568,0.43974268670904765
569,0.4883080287861527
570,0.4883080287861527
571,0.14153947379151327
572,0.13349762099666793
573,0.14153947379151327
574,0.14153947379151327
575,0.14153947379151327
576,0.14153947379151327
577,0.14153947379151327
578,0.14153947379151327
579,0.4468106923160566
580,0.1423326280054291
581,0.15037448080027443
582,0.15037448080027443
583,0.08213231419545323
584,0.08213231419545323
585,0.08213231419545323
586,0.08213231419545323
587,0.08213231419545323
588,0.08213231419545323
589,0.0740904614006079
590,0.0740904614006079
591,0.08213231419545323
592,0.08213231419545323
593,0.0740904614006079
594,0.08213231419545323
595,0.0740904614006079
596,0.08213231419545323
597,0.135998660477815
598,0.135998660477815
599,0.12795680768296966
600,0.43974268670904765
601,0.43974268670904765
602,0.43974268670904765
603,0.43974268670904765
604,0.43974268670904765
605,0.43170083391420233
606,0.43974268670904765
607,0.43170083391420233
608,0.43974268670904765
609,0.43974268670904765
610,0.1992404043952303
611,0.19119855160038496
612,0.06534580087880702
613,0.06534580087880702
614,0.05730394808396169
615,0.05730394808396169
616,0.06534580087880702
617,0.14952455603772621
618,0.14952455603772621
619,0.14148270324288087
620,0.14068954902896505
621,0.14068954902896505
622,0.18157039037770797
623,0.18157039037770797
624,0.12716365346905384
625,0.12716365346905384
626,0.16566737776193788
627,0.16566737776193788
628,0.16566737776193788
629,0.16566737776193788
630,0.16566737776193788
631,0.16566737776193788
632,-0.04045435052067908
633,0.09212420695186
634,0.09212420695186
635,0.09212420695186
636,0.09830871185799281
637,0.09830871185799281
638,0.09830871185799281
639,0.09830871185799281
640,0.09026685906314748
641,0.09830871185799281
642,0.09830871185799281
643,0.09830871185799281
644,0.4137574348499105
645,0.4137574348499105
646,0.4309076797002865
647,0.4309076797002865
648,0.4309076797002865
649,0.42286582690544117
650,0.10882037378154592
651,0.11686222657639125
652,0.10882037378154592
653,0.11686222657639125
654,0.09212420695186
655,0.09212420695186
656,0.4326746811020387
657,0.4246328283071934
658,0.060928297374426454
659,0.060928297374426454
660,0.060928297374426454
661,0.060928297374426454
662,0.411840970826677
663,0.411840970826677
664,0.42183286358308375
665,0.42183286358308375
666,0.42183286358308375
667,0.42183286358308375
668,0.09654171045624058
669,0.09654171045624058
670,0.09654171045624058
671,0.09654171045624058
672,0.09654171045624058
673,0.09654171045624058
674,0.09654171045624058
675,0.23816238435609946
676,0.23012053156125412
677,0.23816238435609946
678,0.23816238435609946
679,0.12177230277683684
680,0.1298141555716822
681,0.1298141555716822
682,0.1298141555716822
683,0.1298141555716822
684,0.0697633043831876
685,0.061721451588342274
686,0.12274614996467324
687,0.12274614996467324
688,0.12274614996467324
689,0.11470429716982791
690,0.12274614996467324
691,0.12274614996467324
692,0.12274614996467324
693,0.12274614996467324
694,0.11470429716982791
695,0.12274614996467324
696,0.12274614996467324
697,0.11470429716982791
698,0.11470429716982791
699,0.12274614996467324
700,0.12274614996467324
701,0.1351151597769389
702,0.1351151597769389
703,0.1351151597769389
704,0.1351151597769389
705,0.4377999668157738
706,0.4377999668157738
707,0.4377999668157738
708,0.4297581140209285
709,0.4297581140209285
710,0.4297581140209285
711,0.06260495228921839
712,0.07064680508406372
713,0.07064680508406372
714,0.07064680508406372
715,0.07064680508406372
716,-0.10391528208738993
717,-0.10391528208738993
718,-0.10391528208738993
719,0.16390037636018565
720,0.16390037636018565
721,0.4342018733953494
722,0.4342018733953494
723,0.4342018733953494
724,0.4342018733953494
725,0.4342018733953494
726,0.4342018733953494
727,0.1760295770640097
728,0.1760295770640097
729,-0.10833278559177051
730,-0.10833278559177051
731,-0.10833278559177051
732,-0.11637463838661584
733,0.46183020423095056
734,0.46183020423095056
735,0.45378835143610524
736,-0.04124750473459492
737,-0.04124750473459492
738,-0.04124750473459492
739,0.15683237075317671
740,0.15683237075317671
741,0.14879051795833137
742,0.15683237075317671
743,0.15683237075317671
744,0.15683237075317671
745,0.09654171045624058
746,0.09654171045624058
747,-0.04045435052067908
748,-0.03241249772583375
749,-0.03241249772583375
750,-0.03241249772583375
751,-0.03241249772583375
752,-0.03241249772583375
753,-0.03241249772583375
754,0.31435605726880567
755,0.31435605726880567
756,0.31435605726880567
757,0.31435605726880567
758,0.30631420447396035
759,0.4253668663865882
760,0.4253668663865882
761,0.4253668663865882
762,0.4253668663865882
763,0.4253668663865882
764,0.4253668663865882
765,0.4173250135917429
766,0.4253668663865882
767,0.4253668663865882
768,0.4253668663865882
769,0.4253668663865882
770,0.2869947320127274
771,0.2869947320127274
772,0.14395016678570005
773,0.14395016678570005
774,0.14395016678570005
775,0.14395016678570005
776,0.14395016678570005
777,0.14395016678570005
778,0.14395016678570005
779,0.14395016678570005
780,0.14395016678570005
781,0.14395016678570005
782,0.007618418860360954
783,0.007618418860360954
784,-0.0004234339344843796
785,0.007618418860360954
786,-0.0004234339344843796
787,0.007618418860360954
788,-0.0004234339344843796
789,0.10175236817453699
790,0.10175236817453699
791,0.10979422096938232
792,0.10979422096938232
793,0.10979422096938232
794,0.10979422096938232
795,0.10979422096938232
796,0.10979422096938232
797,0.10979422096938232
798,0.10175236817453699
799,0.10175236817453699
800,0.10979422096938232
801,0.10979422096938232
802,0.10979422096938232
803,0.14879051795833137
804,0.14879051795833137
805,0.15683237075317671
806,0.15683237075317671
807,0.15683237075317671
808,0.15683237075317671
809,0.15683237075317671
810,0.09212420695186
811,0.09212420695186
812,0.09212420695186
813,0.09212420695186
814,0.09212420695186
815,0.22417583576356287
816,0.22417583576356287
817,0.23221768855840821
818,0.23221768855840821
819,0.23221768855840821
820,0.23221768855840821
821,0.09654171045624058
822,0.08849985766139525
823,0.44416019021342823
824,0.4361183374185829
825,0.12097914856292101
826,0.43974268670904765
827,0.43974268670904765
828,0.1495661256927997
829,-0.1421791972718324
830,-0.1421791972718324
831,-0.1421791972718324
832,0.5101221612612862
833,0.5101221612612862
834,0.5101221612612862
835,0.5101221612612862
836,0.5101221612612862
837,0.5020803084664408
838,0.5101221612612862
839,0.5101221612612862
840,0.5101221612612862
841,0.5101221612612862
842,0.23566134487495238
843,0.24370319766979773
844,0.23566134487495238
845,0.24370319766979773
846,0.23566134487495238
847,0.25668232313616995
848,0.25668232313616995
849,0.25668232313616995
850,0.25668232313616995
851,-0.08670802401711984
852,-0.08670802401711984
853,0.1155159699282629
854,0.09138806595783827
855,0.08334621316299294
856,0.09138806595783827
857,0.09138806595783827
858,0.09138806595783827
859,0.08334621316299294
860,0.09138806595783827
861,0.09138806595783827
862,0.09138806595783827
863,0.5364378113870869
864,0.5364378113870869
865,-0.03655661618344486
866,-0.03260186862631652
867,-0.03260186862631652
868,-0.03260186862631652
869,0.44416019021342823
870,0.44416019021342823
871,0.44416019021342823
872,0.44416019021342823
873,0.44416019021342823
874,0.44416019021342823
875,0.44416019021342823
876,0.44416019021342823
877,-0.13301379199640767
878,-0.12497193920156234
879,-0.12497193920156234
880,-0.12497193920156234
881,-0.12497193920156234
882,-0.12497193920156234
883,0.28741547676635126
884,0.28741547676635126
885,0.27937362397150595
886,0.28741547676635126
887,0.28741547676635126
888,0.28741547676635126
889,0.27937362397150595
890,0.28741547676635126
891,0.28741547676635126
892,0.27937362397150595
893,0.11816647203089124
894,0.11816647203089124
895,0.11816647203089124
896,0.11012461923604591
897,0.11012461923604591
898,0.11816647203089124
899,0.11816647203089124
900,0.11816647203089124
901,0.17556682111675745
902,0.13005396468012376
903,0.16423077462684924
904,0.17227262742169458
905,0.17227262742169458
906,0.17227262742169458
907,0.337101005989952
908,0.44369743426617597
909,0.44369743426617597
910,0.44369743426617597
911,0.18110763443045577
912,0.18110763443045577
913,0.18110763443045577
914,0.18110763443045577
915,0.1899426414392169
916,0.1899426414392169
917,0.1899426414392169
918,0.18190078864437156
919,0.1899426414392169
920,0.1899426414392169
921,0.1899426414392169
922,0.1899426414392169
923,0.1899426414392169
924,0.18190078864437156
925,0.1899426414392169
926,0.1899426414392169
927,0.1899426414392169
928,0.1899426414392169
929,0.1899426414392169
930,0.34091809151498326
931,0.3489599443098286
932,0.3489599443098286
933,0.43532518320466707
934,0.43532518320466707
935,0.11374896852651066
936,0.4655115667413094
937,0.4655115667413094
938,0.4655115667413094
939,0.4655115667413094
940,0.4655115667413094
941,0.16831787986456623
942,0.16831787986456623
943,0.11816647203089124
944,0.11816647203089124
945,0.11816647203089124
946,0.11816647203089124
947,0.42575403520188415
948,0.42575403520188415
949,0.10933146502213008
950,0.10933146502213008
951,0.10933146502213008
952,0.10128961222728475
953,0.10933146502213008
954,0.20368772464842366
955,0.211729577443269
956,0.211729577443269
957,0.211729577443269
958,0.211729577443269
959,-0.08840319747643094
960,-0.08036134468158561
961,0.11374896852651066
962,0.11374896852651066
963,0.11374896852651066
964,0.11374896852651066
965,0.11374896852651066
966,0.4116180239878663
967,0.4116180239878663
968,0.11789308698412176
969,0.11789308698412176
970,0.11789308698412176
971,0.11789308698412176
972,0.10985123418927643
973,0.10049645801336891
974,0.10049645801336891
975,0.09245460521852358
976,0.09245460521852358
977,0.10049645801336891
978,0.10049645801336891
979,0.09245460521852358
980,0.10049645801336891
981,0.10049645801336891
982,0.09687210872290418
983,0.10491396151774951
984,0.10491396151774951
985,0.10491396151774951
986,0.4974734340615774
987,0.5055152868564228
988,0.10933146502213008
989,0.10933146502213008
990,0.10933146502213008
991,0.10933146502213008
992,0.10933146502213008
993,0.10933146502213008
994,0.10933146502213008
995,0.21974185616056327
996,0.21170000336571793
997,-0.0010356525032178994
998,0.11816647203089124
999,0.11816647203089124
1000,0.11012461923604591
1001,0.11816647203089124
1002,0.43532518320466707
1003,0.42728333040982175
1004,0.43532518320466707
1005,0.3807562718666115
1006,0.3807562718666115
1007,0.3807562718666115
1008,0.3807562718666115
1009,0.3807562718666115
1010,0.3807562718666115
1011,0.3807562718666115
1012,0.23046613072147662
1013,0.08743331840070993
1014,0.08743331840070993
1015,0.0793914656058646
1016,0.08743331840070993
1017,0.08743331840070993
1018,0.0793914656058646
1019,0.009806165015737073
1020,0.009806165015737073
1021,0.0017643122208917394
1022,0.08511321456474517
1023,0.08511321456474517
1024,0.0931550673595905
1025,0.1543292283574028
1026,0.1543292283574028
1027,0.14628737556255744
1028,0.1543292283574028
1029,0.1543292283574028
1030,0.016483242617934886
1031,0.02452509541278022
1032,0.02452509541278022
1033,0.02452509541278022
1034,0.09245460521852358
1035,0.4514091314656194
1036,0.4834549658056012
1037,0.4834549658056012
1038,0.4754131130107559
1039,0.4834549658056012
1040,0.4834549658056012
1041,0.19436014494359752
1042,0.13221213675794882
1043,0.13221213675794882
1044,0.14025398955279417
1045,0.13221213675794882
1046,0.14025398955279417
1047,0.13221213675794882
1048,0.14025398955279417
1049,0.14025398955279417
1050,0.416919028193123
1051,0.416919028193123
1052,0.416919028193123
1053,0.416919028193123
1054,0.416919028193123
1055,0.416919028193123
1056,0.416919028193123
1057,0.416919028193123
1058,0.18552513793483635
1059,0.18552513793483635
1060,0.18552513793483635
1061,0.18552513793483635
1062,0.18552513793483635
1063,0.177483285139991
1064,0.18552513793483635
1065,0.18552513793483635
1066,0.5643812242342657
1067,0.5643812242342657
1068,0.4710859559933356
1069,0.46304410319849026
1070,0.4710859559933356
1071,0.46304410319849026
1072,0.4710859559933356
1073,0.11374896852651066
1074,0.11374896852651066
1075,0.10570711573166533
1076,0.08697056245345769
1077,0.08697056245345769
1078,0.363879412063005
1079,0.4390065457150259
1080,0.4390065457150259
1081,0.4390065457150259
1082,0.4390065457150259
1083,0.4390065457150259
1084,0.44745438390849107
1085,0.44745438390849107
1086,0.44745438390849107
1087,0.43941253111364575
1088,0.44745438390849107
1089,0.44745438390849107
1090,0.06744320054722286
1091,0.07548505334206819
1092,0.15256222695565055
1093,0.15256222695565055
1094,0.4249313069104173
1095,-0.05608608100430661
1096,-0.05608608100430661
1097,0.5779071197941769
1098,0.5779071197941769
1099,0.5779071197941769
1100,0.5779071197941769
1101,0.5779071197941769
1102,0.5779071197941769
1103,0.5779071197941769
1104,0.5779071197941769
1105,0.5779071197941769
1106,0.5779071197941769
1107,-0.11790393359455341
1108,-0.11790393359455341
1109,0.2297145461626343
1110,0.22167269336778894
1111,0.22167269336778894
1112,0.22167269336778894
1113,0.17227262742169458
1114,0.17227262742169458
1115,0.17227262742169458
1116,0.17227262742169458
1117,0.17227262742169458
1118,0.17227262742169458
1119,0.17227262742169458
1120,0.17227262742169458
1121,0.17227262742169458
1122,0.4566765597325482
1123,0.4566765597325482
1124,0.4566765597325482
1125,0.4657849517880789
1126,0.4657849517880789
1127,0.4657849517880789
1128,0.45774309899323357
1129,0.4657849517880789
1130,0.4657849517880789
1131,0.4657849517880789
1132,0.4657849517880789
1133,0.4657849517880789
1134,0.45774309899323357
1135,0.4657849517880789
1136,0.4657849517880789
1137,0.4657849517880789
1138,0.4657849517880789
1139,0.4657849517880789
1140,0.4657849517880789
1141,0.20319515195235865
1142,0.20319515195235865
1143,0.16785512391731403
1144,0.16785512391731403
1145,0.45664698565499723
1146,0.46468883844984255
1147,0.46468883844984255
1148,0.46468883844984255
1149,0.45664698565499723
1150,0.46468883844984255
1151,0.46468883844984255
1152,0.46468883844984255
1153,0.46468883844984255
1154,0.46468883844984255
1155,0.46468883844984255
1156,0.46468883844984255
1157,0.46468883844984255
1158,0.46468883844984255
1159,0.45664698565499723
1160,0.46468883844984255
1161,0.46468883844984255
1162,0.46468883844984255
1163,0.46468883844984255
1164,0.46468883844984255
1165,0.46468883844984255
1166,0.45664698565499723
1167,0.46468883844984255
1168,0.08520356105170546
1169,0.07716170825686013
1170,0.08520356105170546
1171,0.08520356105170546
1172,0.08520356105170546
1173,0.08520356105170546
1174,0.07716170825686013
1175,0.08520356105170546
1176,0.08520356105170546
1177,0.08520356105170546
1178,0.16849881550974852
1179,0.16849881550974852
1180,0.16849881550974852
1181,0.08697056245345769
1182,0.07892870965861236
1183,0.08697056245345769
1184,0.08697056245345769
1185,0.08697056245345769
1186,0.09757257086397109
1187,0.09757257086397109
1188,0.09757257086397109
1189,0.09138806595783827
1190,0.09138806595783827
1191,0.09138806595783827
1192,0.14186987205817686
1193,0.1499117248530222
1194,0.1499117248530222
1195,0.1499117248530222
1196,0.14186987205817686
1197,0.14186987205817686
1198,0.1499117248530222
1199,0.1499117248530222
1200,0.13189611167527737
1201,0.13189611167527737
1202,0.13189611167527737
1203,0.13189611167527737
1204,0.13189611167527737
1205,0.0856663169989577
1206,0.0856663169989577
1207,0.0856663169989577
1208,0.0856663169989577
1209,0.0856663169989577
1210,0.0856663169989577
1211,0.07762446420411237
1212,0.07762446420411237
1213,0.0856663169989577
1214,0.0856663169989577
1215,0.0856663169989577
1216,0.0856663169989577
1217,0.0856663169989577
1218,0.0856663169989577
1219,0.0856663169989577
1220,0.07762446420411237
1221,0.0856663169989577
1222,0.0856663169989577
1223,0.0856663169989577
1224,0.0856663169989577
1225,0.07762446420411237
1226,0.0856663169989577
1227,0.0856663169989577
1228,0.0856663169989577
1229,0.1249610925911307
1230,0.11691923979628537
1231,0.15659256164473515
1232,0.43170083391420233
1233,0.43974268670904765
1234,-0.0028930003919304184
1235,0.08520356105170546
1236,0.08520356105170546
1237,0.1623143106036157
1238,0.4490702664138738
1239,0.45711211920871914
